,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,neighborhood,available,five_day_dollar_price
1198,22524410,1.0,True,Watergraafsmeer,52.35198,4.93675,Entire home/apt,2,1,1,5,$139.00,2,21,True,0,1,5.0,False,,69.5,278.0,0.08,0.15,0.16,4.99,Watergraafsmeer,0.2222222222222222,139.0
1199,22529423,0.7000000000000001,True,Centrum-West,52.37506,4.88305,Private room,4,2,2,19,$450.00,3,28,True,0,3,4.89,True,,112.5,1350.0,0.08,0.26,0.23,10.99,Centrum-West,0.33653846153846156,459.625
1200,22543359,0.7000000000000001,False,Noord-Oost,52.40365,4.9305,Entire home/apt,4,3,3,1,$193.00,3,1125,True,0,1,4.76,False,,48.25,579.0,0.08,0.19,0.17,4.99,Noord-Oost,0.0547945205479452,207.3013698630137
1201,22559057,1.0,True,Watergraafsmeer,52.3551,4.92993,Private room,2,1,1,6,$99.00,3,120,True,2,3,4.7,True,,49.5,297.0,0.06,0.13,0.16,4.99,Watergraafsmeer,0.1643835616438356,129.16438356164383
1202,22581281,0.07,False,Oud-Oost,52.35291,4.90985,Entire home/apt,4,2,7,29,$750.00,3,14,True,6,0,4.89,True,,187.5,2250.0,0.08,0.31,0.26,10.99,Oud-Oost,0.5534246575342465,685.4493150684932
1203,22605745,0.8200000000000001,True,Oud-Oost,52.36277,4.92268,Private room,1,1,1,6,$71.00,28,1125,True,7,1,4.53,False,,71.0,1988.0,0.05,0.13,0.17,2.99,Oud-Oost,0.3506849315068493,62.42465753424658
1204,22609716,0.74,False,De Pijp - Rivierenbuurt,52.35807,4.9,Entire home/apt,4,4,4,11,$285.00,3,14,True,0,0,5.0,False,,71.25,855.0,0.09,0.15,0.18,4.99,De Pijp - Rivierenbuurt,0.0,285.0
1205,22620752,0.28,False,Zuid,52.34965,4.85504,Entire home/apt,2,1,1,10,$99.00,3,30,True,0,0,4.79,False,,49.5,297.0,0.06,0.15,0.15,4.99,Zuid,0.0,99.0
1206,22627191,1.0,False,IJburg - Zeeburgereiland,52.35006,5.01187,Entire home/apt,4,3,3,5,$170.00,3,20,True,0,0,4.96,True,,42.5,510.0,0.06,0.21,0.24,4.99,IJburg - Zeeburgereiland,0.0136986301369863,170.0
1207,22643412,0.61,False,Centrum-Oost,52.37519,4.91748,Private room,4,2,3,12,$250.00,4,88,True,1,2,4.82,False,,62.5,1000.0,0.14,0.18,0.2,4.99,Centrum-Oost,0.4794520547945205,220.46575342465752
1208,22663747,0.33,False,IJburg - Zeeburgereiland,52.35689,4.99314,Entire home/apt,3,3,3,11,$206.00,4,1125,True,0,0,4.83,False,,68.67,824.0,0.07,0.16,0.19,4.99,IJburg - Zeeburgereiland,0.01643835616438356,208.93150684931507
1209,22670599,0.51,False,De Pijp - Rivierenbuurt,52.34818,4.90577,Entire home/apt,2,1,1,6,$220.00,4,1124,True,0,0,5.0,False,,110.0,880.0,0.07,0.25,0.25,4.99,De Pijp - Rivierenbuurt,0.0,220.0
1210,22679414,1.0,True,Oostelijk Havengebied - Indische Buurt,52.36794,4.93965,Private room,4,2,2,7,$150.00,3,14,True,2,7,4.89,False,,37.5,450.0,0.09,0.13,0.18,4.99,Oostelijk Havengebied - Indische Buurt,0.005479452054794521,170.65479452054794
1211,22697827,0.56,True,De Pijp - Rivierenbuurt,52.35352,4.90062,Private room,2,1,2,4,$81.00,3,60,True,0,5,5.0,False,,40.5,243.0,0.06,0.09,0.15,4.99,De Pijp - Rivierenbuurt,0.024930747922437674,87.73407202216066
1212,22712436,0.64,False,Centrum-Oost,52.36978,4.92153,Entire home/apt,2,1,1,12,$180.00,5,1125,True,0,0,5.0,False,,90.0,900.0,0.08,0.17,0.16,4.99,Centrum-Oost,0.0,180.0
1213,22716592,0.0,False,Zuid,52.33918,4.84905,Entire home/apt,4,4,4,15,$395.00,4,14,True,0,0,5.0,False,,98.75,1580.0,0.1,0.19,0.27,4.99,Zuid,0.6767123287671233,395.0
1214,22732874,0.2,True,Oud-Noord,52.3841,4.90412,Entire home/apt,16,5,16,31,$814.00,2,1125,True,11,1,4.79,True,,50.88,1628.0,0.1,0.38,0.27,10.99,Oud-Noord,0.7037037037037037,700.0
1215,22758348,1.0,True,De Pijp - Rivierenbuurt,52.35377,4.90116,Entire home/apt,4,1,3,10,$225.00,3,1125,True,3,4,4.93,False,,56.25,675.0,0.12,0.21,0.28,4.99,De Pijp - Rivierenbuurt,0.7162534435261708,206.8512396694215
1216,22822451,1.0,False,De Baarsjes - Oud-West,52.37084,4.84892,Entire home/apt,2,1,1,10,$153.00,1,365,True,0,0,4.54,False,,76.5,153.0,0.07,0.19,0.18,4.99,De Baarsjes - Oud-West,0.0,155.53846153846155
1217,22853545,0.7000000000000001,False,Westerpark,52.38027,4.86961,Entire home/apt,4,3,3,5,$189.00,3,1125,True,0,0,5.0,False,,47.25,567.0,0.08,0.17,0.22,4.99,Westerpark,0.0,189.0
1218,22872252,0.89,False,Centrum-West,52.36882,4.88213,Entire home/apt,4,2,3,19,$448.00,1,28,True,0,1,4.16,True,,112.0,448.0,0.07,0.14,0.24,10.99,Centrum-West,0.0,536.8947368421053
1219,22883559,0.25,False,Noord-West,52.41044,4.90729,Entire home/apt,6,4,5,13,$175.00,6,1125,True,0,0,5.0,False,,29.17,1050.0,0.09,0.17,0.18,4.99,Noord-West,0.19452054794520549,175.0
1220,22896629,1.0,False,Watergraafsmeer,52.35065,4.94215,Entire home/apt,4,3,4,9,$205.00,4,1125,True,0,0,5.0,False,,51.25,820.0,0.11,0.18,0.23,4.99,Watergraafsmeer,0.0273972602739726,255.6
1221,22966086,0.92,False,Oud-Noord,52.39231,4.92461,Entire home/apt,2,1,1,1,$95.00,7,21,True,0,0,4.4,False,,47.5,665.0,0.05,0.12,0.14,4.99,Oud-Noord,0.0027397260273972603,95.02191780821917
1222,22975936,0.71,False,Centrum-West,52.36998,4.88458,Private room,4,1,1,5,$122.00,3,8,True,2,4,4.67,True,,30.5,366.0,0.05,0.14,0.2,4.99,Centrum-West,0.05555555555555555,157.9777777777778
1223,23059863,1.0,False,Centrum-Oost,52.36452,4.91023,Entire home/apt,2,1,2,12,$225.00,6,1125,True,0,0,5.0,False,,112.5,1350.0,0.07,0.24,0.27,4.99,Centrum-Oost,0.03561643835616438,230.92602739726027
1224,23083927,0.67,False,De Pijp - Rivierenbuurt,52.35602,4.88901,Entire home/apt,5,2,3,9,$250.00,3,14,True,3,1,4.92,False,,50.0,750.0,0.09,0.11,0.23,4.99,De Pijp - Rivierenbuurt,0.06575342465753424,250.75342465753425
1225,23105158,0.5,False,De Baarsjes - Oud-West,52.36357,4.8684,Entire home/apt,3,3,3,9,$225.00,3,1125,True,0,0,4.45,False,,75.0,675.0,0.12,0.23,0.19,4.99,De Baarsjes - Oud-West,0.1178082191780822,248.46575342465752
1226,23105451,0.0,False,Noord-West,52.40661,4.89922,Entire home/apt,4,3,4,13,$302.00,5,1125,True,0,0,5.0,False,,75.5,1510.0,0.09,0.16,0.39,4.99,Noord-West,0.873972602739726,301.8493150684931
1227,23105565,0.71,False,De Baarsjes - Oud-West,52.36739,4.87076,Private room,2,1,1,3,$75.00,7,1125,True,0,0,4.8,False,,37.5,525.0,0.04,0.1,0.16,4.99,De Baarsjes - Oud-West,0.0,75.0
1228,23266609,0.5,False,De Baarsjes - Oud-West,52.36017,4.84902,Private room,2,1,1,7,$73.00,3,1125,True,0,0,4.34,False,,36.5,219.0,0.05,0.09,0.16,2.99,De Baarsjes - Oud-West,0.0,73.0
1229,23272847,0.52,False,Slotervaart,52.3609,4.83942,Entire home/apt,4,2,2,5,$213.00,4,1125,True,0,0,4.94,False,,53.25,852.0,0.1,0.17,0.23,4.99,Slotervaart,0.0,191.4027397260274
1230,23326462,0.14,False,De Baarsjes - Oud-West,52.36636,4.86407,Entire home/apt,5,3,4,5,$190.00,3,16,True,0,0,4.85,False,,38.0,570.0,0.06,0.13,0.23,4.99,De Baarsjes - Oud-West,0.0,190.05479452054794
1231,23364006,0.25,False,Oud-Noord,52.40033,4.91447,Entire home/apt,4,2,2,5,$123.00,6,7,True,0,0,4.77,False,,30.75,738.0,0.06,0.08,0.16,4.99,Oud-Noord,0.0,122.84931506849315
1232,23390929,1.0,False,De Baarsjes - Oud-West,52.37069,4.87153,Private room,2,1,1,3,$122.00,3,28,True,1,4,4.67,True,,61.0,366.0,0.05,0.13,0.2,4.99,De Baarsjes - Oud-West,0.22875816993464052,131.0261437908497
1233,23414875,0.2,False,IJburg - Zeeburgereiland,52.35638,4.99051,Entire home/apt,4,4,4,6,$180.00,5,21,True,0,0,5.0,False,,45.0,900.0,0.08,0.23,0.18,4.99,IJburg - Zeeburgereiland,0.4684931506849315,182.05479452054794
1234,23444823,1.0,False,Westerpark,52.37556,4.87539,Entire home/apt,2,1,1,3,$149.00,3,30,True,0,0,4.73,False,,74.5,447.0,0.07,0.16,0.17,4.99,Westerpark,0.0,149.0
1235,23552547,0.99,True,De Pijp - Rivierenbuurt,52.35379,4.90109,Entire home/apt,4,1,3,4,$200.00,3,1125,True,1,3,4.92,False,,50.0,600.0,0.07,0.14,0.2,4.99,De Pijp - Rivierenbuurt,0.6309859154929578,205.29295774647886
1236,23558784,0.9700000000000001,True,De Aker - Nieuw Sloten,52.34778,4.78807,Private room,1,1,1,1,$49.00,28,92,True,5,0,4.51,True,,49.0,1372.0,0.1,0.08,0.14,0.99,De Aker - Nieuw Sloten,0.821917808219178,49.16438356164384
1237,23593065,0.47000000000000003,False,Westerpark,52.37938,4.87481,Entire home/apt,2,1,1,9,$200.00,2,1125,True,2,0,4.9,False,,100.0,400.0,0.09,0.15,0.23,4.99,Westerpark,0.07692307692307693,200.0
1238,23606967,0.15000000000000002,False,De Pijp - Rivierenbuurt,52.34216,4.91153,Entire home/apt,2,1,1,6,$150.00,4,1125,True,0,0,5.0,False,,75.0,600.0,0.08,0.12,0.21,4.99,De Pijp - Rivierenbuurt,0.00821917808219178,154.46575342465752
1239,23607656,1.0,False,De Baarsjes - Oud-West,52.36535,4.85131,Entire home/apt,2,1,1,6,$90.00,3,30,True,0,0,4.94,False,,45.0,270.0,0.07,0.12,0.16,4.99,De Baarsjes - Oud-West,0.0,95.7013698630137
1240,23628998,1.0,False,De Baarsjes - Oud-West,52.36699,4.8551,Entire home/apt,2,1,1,8,$249.00,7,1125,True,0,0,4.96,False,,124.5,1743.0,0.06,0.16,0.21,4.99,De Baarsjes - Oud-West,0.0,249.0
1241,23642726,0.85,False,Centrum-West,52.38615,4.88741,Entire home/apt,4,3,4,10,$275.00,3,30,True,0,0,4.88,False,,68.75,825.0,0.1,0.2,0.19,4.99,Centrum-West,0.13424657534246576,275.0
1242,23647380,1.0,True,Centrum-Oost,52.36685,4.89801,Entire home/apt,2,1,1,1,$95.00,3,90,True,0,2,4.92,False,,47.5,285.0,0.04,0.11,0.15,4.99,Centrum-Oost,0.0,126.8027397260274
1243,23647458,0.0,False,De Baarsjes - Oud-West,52.36279,4.86628,Entire home/apt,4,2,2,7,$260.00,4,21,True,0,0,4.95,False,,65.0,1040.0,0.07,0.13,0.29,4.99,De Baarsjes - Oud-West,0.0,260.0
1244,23662346,0.48,False,Centrum-Oost,52.36915,4.91651,Entire home/apt,4,3,3,11,$225.00,3,30,True,2,3,4.81,False,,56.25,675.0,0.09,0.15,0.27,4.99,Centrum-Oost,0.005479452054794521,225.0
1245,23678341,0.75,False,Bos en Lommer,52.37848,4.84791,Entire home/apt,4,2,3,16,$350.00,3,14,True,0,1,4.83,False,,87.5,1050.0,0.1,0.16,0.3,4.99,Bos en Lommer,0.0,350.0
1246,23728825,0.48,False,De Baarsjes - Oud-West,52.37268,4.86566,Entire home/apt,2,1,1,6,$108.00,3,1125,True,0,0,5.0,False,,54.0,324.0,0.05,0.2,0.21,4.99,De Baarsjes - Oud-West,0.0,118.81643835616438
1247,23729261,0.0,False,De Pijp - Rivierenbuurt,52.35657,4.89339,Private room,2,1,1,7,$89.00,3,1124,True,0,0,4.78,False,,44.5,267.0,0.06,0.08,0.16,4.99,De Pijp - Rivierenbuurt,0.0,89.0
1248,23776178,0.76,False,Centrum-West,52.36536,4.87975,Entire home/apt,4,2,2,13,$400.00,4,1125,True,0,0,4.630000000000001,True,,100.0,1600.0,0.13,0.11,0.27,10.99,Centrum-West,0.0,400.0
1249,23784352,0.6399999999999999,False,Centrum-West,52.37946,4.8905,Private room,2,1,2,8,$164.00,2,180,True,1,6,5.0,False,,82.0,328.0,0.07,0.19,0.16,4.99,Centrum-West,0.0,178.0
1250,23802729,0.0,False,Noord-West,52.40845,4.90128,Entire home/apt,5,4,4,11,$250.00,3,60,True,0,0,5.0,False,,50.0,750.0,0.07,0.15,0.11,4.99,Noord-West,0.0,250.0
1251,23806047,0.6900000000000001,False,De Baarsjes - Oud-West,52.36158,4.86126,Entire home/apt,4,2,2,8,$200.00,4,8,True,0,0,4.9,False,,50.0,800.0,0.12,0.13,0.23,4.99,De Baarsjes - Oud-West,0.0,242.0191780821918
1252,23815895,0.56,False,Centrum-West,52.37662,4.88696,Private room,2,1,2,13,$190.00,3,21,True,2,2,5.0,False,,95.0,570.0,0.08,0.2,0.21,4.99,Centrum-West,0.005479452054794521,190.0
1253,23832372,0.8,False,Bos en Lommer,52.38442,4.84904,Entire home/apt,2,1,1,3,$125.00,2,1125,True,2,1,4.95,False,,62.5,250.0,0.06,0.15,0.2,4.99,Bos en Lommer,0.07954545454545454,130.125
1254,23852143,1.0,False,De Baarsjes - Oud-West,52.36643,4.87682,Entire home/apt,2,1,1,7,$234.00,1000,1001,True,0,2,5.0,False,,117.0,234000.0,0.07,0.17,0.21,4.99,De Baarsjes - Oud-West,0.0,238.8958904109589
1255,23896625,1.0,True,Watergraafsmeer,52.353,4.92922,Private room,4,2,2,6,$158.00,2,7,True,0,3,4.8,False,,39.5,316.0,0.09,0.23,0.18,4.99,Watergraafsmeer,0.0,158.28571428571428
1256,23971011,0.73,False,De Pijp - Rivierenbuurt,52.34662,4.89105,Entire home/apt,4,3,3,9,$180.00,4,28,True,0,1,5.0,True,,45.0,720.0,0.08,0.13,0.22,4.99,De Pijp - Rivierenbuurt,0.0,199.27397260273972
1257,23984557,1.0,False,Watergraafsmeer,52.34937,4.93952,Entire home/apt,2,2,3,9,$200.00,3,7,True,0,0,5.0,False,,100.0,600.0,0.05,0.14,0.19,4.99,Watergraafsmeer,0.0,200.0
1258,24003503,1.0,True,Noord-West,52.41973,4.87078,Entire home/apt,8,2,7,14,$228.00,1,180,True,9,2,4.78,True,,28.5,228.0,0.08,0.18,0.26,4.99,Noord-West,0.40186915887850466,265.85981308411215
1259,24018750,0.72,False,Oud-Noord,52.38506,4.91372,Private room,2,1,2,5,$165.00,3,1125,True,0,0,5.0,False,,82.5,495.0,0.07,0.16,0.23,4.99,Oud-Noord,0.0,165.0
1260,24068988,1.0,True,Oostelijk Havengebied - Indische Buurt,52.37403,4.93998,Private room,4,2,3,8,$179.00,7,31,True,1,2,4.91,True,,44.75,1253.0,0.07,0.19,0.16,4.99,Oostelijk Havengebied - Indische Buurt,0.027855153203342618,178.6908077994429
1261,24134953,0.81,False,Centrum-West,52.37035,4.8861,Private room,2,1,1,3,$135.00,3,60,True,1,0,4.92,False,,67.5,405.0,0.06,0.16,0.18,4.99,Centrum-West,0.7863013698630137,144.84383561643835
1262,24137393,1.0,True,Bijlmer-Centrum,52.3161,4.96034,Private room,2,1,1,5,$63.00,1,15,True,0,1,4.51,True,,31.5,63.0,0.05,0.07,0.15,2.99,Bijlmer-Centrum,0.0,65.0
1263,24217698,0.84,False,Centrum-Oost,52.36469,4.87998,Private room,4,2,2,14,$389.00,2,180,True,3,4,4.73,True,,97.25,778.0,0.12,0.19,0.26,4.99,Centrum-Oost,0.9655172413793104,1173.551724137931
1264,24238949,0.0,False,De Baarsjes - Oud-West,52.36115,4.85686,Entire home/apt,3,2,2,2,$120.00,3,3,True,0,0,5.0,False,,40.0,360.0,0.07,0.15,0.16,4.99,De Baarsjes - Oud-West,0.0,120.0
1265,24276106,0.25000000000000006,False,Centrum-West,52.37292,4.87732,Entire home/apt,4,3,4,3,$150.00,4,14,True,0,0,5.0,False,,37.5,600.0,0.09,0.15,0.22,4.99,Centrum-West,0.030136986301369864,161.04109589041096
1266,24284070,0.6900000000000001,False,De Pijp - Rivierenbuurt,52.34482,4.89235,Entire home/apt,4,2,2,13,$350.00,3,1124,True,2,0,4.88,True,,87.5,1050.0,0.09,0.19,0.29,4.99,De Pijp - Rivierenbuurt,0.019178082191780823,351.5945205479452
1267,24305993,0.76,False,Centrum-West,52.37531,4.88068,Private room,2,1,1,9,$166.00,3,30,True,8,1,4.97,False,,83.0,498.0,0.06,0.19,0.17,4.99,Centrum-West,0.2012779552715655,203.2108626198083
1268,24362175,0.77,False,Bos en Lommer,52.37703,4.86066,Entire home/apt,4,2,2,9,$300.00,4,30,True,3,0,4.86,False,,75.0,1200.0,0.06,0.2,0.2,4.99,Bos en Lommer,0.00821917808219178,298.43835616438355
1269,24504360,0.84,False,Centrum-West,52.37858,4.88217,Entire home/apt,3,1,1,13,$201.00,4,1122,True,2,1,4.92,False,,67.0,804.0,0.08,0.1,0.25,4.99,Centrum-West,0.1232876712328767,211.7835616438356
1270,24507312,0.77,False,De Baarsjes - Oud-West,52.36295,4.87832,Entire home/apt,2,1,1,11,$180.00,3,30,True,4,0,4.08,False,,90.0,540.0,0.08,0.19,0.2,4.99,De Baarsjes - Oud-West,0.05263157894736842,219.38011695906434
1271,24534357,0.5,False,IJburg - Zeeburgereiland,52.35644,5.00369,Entire home/apt,4,4,5,9,$275.00,3,14,True,0,0,5.0,True,,68.75,825.0,0.12,0.22,0.24,4.99,IJburg - Zeeburgereiland,0.0136986301369863,277.8767123287671
1272,24556511,0.74,False,Centrum-West,52.37306,4.88225,Private room,4,2,3,9,$259.00,3,1125,True,7,3,4.68,True,,64.75,777.0,0.16,0.17,0.26,4.99,Centrum-West,0.5342465753424658,255.04383561643834
1273,24565009,0.88,False,IJburg - Zeeburgereiland,52.37395,4.96555,Entire home/apt,4,2,2,6,$200.00,6,1125,True,0,2,4.82,False,,50.0,1200.0,0.11,0.15,0.3,4.99,IJburg - Zeeburgereiland,0.030136986301369864,240.92602739726027
1274,24590980,0.75,False,De Baarsjes - Oud-West,52.36321,4.86722,Entire home/apt,2,1,1,3,$150.00,3,365,True,0,0,4.86,False,,75.0,450.0,0.09,0.1,0.18,4.99,De Baarsjes - Oud-West,0.0,127.94246575342466
1275,24591991,1.0,False,De Baarsjes - Oud-West,52.35897,4.8602,Entire home/apt,2,1,1,8,$171.00,3,8,True,0,0,4.92,False,,85.5,513.0,0.08,0.15,0.17,4.99,De Baarsjes - Oud-West,0.0,171.3972602739726
1276,24602294,0.94,True,Centrum-Oost,52.36655,4.92385,Private room,2,1,1,9,$114.00,3,1125,True,4,3,4.93,True,,57.0,342.0,0.08,0.16,0.18,4.99,Centrum-Oost,0.14794520547945206,116.46849315068494
1277,24615144,0.59,False,Centrum-Oost,52.3643,4.88867,Entire home/apt,4,2,2,18,$428.00,7,1125,True,12,1,4.55,False,,107.0,2996.0,0.09,0.17,0.28,10.99,Centrum-Oost,0.7232876712328767,404.3835616438356
1278,24615621,1.0,False,Geuzenveld - Slotermeer,52.37625,4.77802,Entire home/apt,4,2,3,7,$155.00,3,1125,True,0,0,4.86,True,,38.75,465.0,0.08,0.12,0.17,4.99,Geuzenveld - Slotermeer,0.0,154.6986301369863
1279,24646128,0.89,False,IJburg - Zeeburgereiland,52.35439,4.99451,Private room,2,1,1,1,$80.00,3,5,True,0,0,5.0,True,,40.0,240.0,0.04,0.13,0.16,4.99,IJburg - Zeeburgereiland,0.0684931506849315,80.0
1280,24682460,1.0,False,Noord-West,52.41985,4.90131,Entire home/apt,4,4,2,5,$130.00,6,1125,True,0,0,4.96,False,,32.5,780.0,0.06,0.18,0.2,4.99,Noord-West,0.005479452054794521,130.6164383561644
1281,24712459,0.2500000000000001,False,Centrum-West,52.38162,4.88238,Entire home/apt,2,1,1,7,$130.00,6,15,True,1,0,4.77,False,,65.0,780.0,0.07,0.19,0.18,4.99,Centrum-West,0.0027397260273972603,130.0
1282,24722485,1.0,False,Oostelijk Havengebied - Indische Buurt,52.36479,4.94271,Entire home/apt,4,2,2,3,$136.00,3,1125,True,0,0,4.95,False,,34.0,408.0,0.07,0.11,0.18,4.99,Oostelijk Havengebied - Indische Buurt,0.0,135.6986301369863
1283,24730066,1.0,False,Oostelijk Havengebied - Indische Buurt,52.3642,4.93906,Entire home/apt,4,1,2,4,$140.00,3,60,True,0,0,4.75,False,,35.0,420.0,0.06,0.19,0.21,4.99,Oostelijk Havengebied - Indische Buurt,0.0,140.0
1284,24743141,0.92,False,De Pijp - Rivierenbuurt,52.35744,4.89763,Entire home/apt,4,2,3,8,$390.00,5,1125,True,3,0,4.92,True,,97.5,1950.0,0.01,0.13,0.24,4.99,De Pijp - Rivierenbuurt,0.06575342465753424,398.5260273972603
1285,24766967,0.78,True,De Pijp - Rivierenbuurt,52.34716,4.88712,Private room,2,1,1,4,$120.00,5,1125,True,6,2,4.95,False,,60.0,600.0,0.05,0.11,0.18,4.99,De Pijp - Rivierenbuurt,0.06301369863013699,95.92876712328767
1286,24827860,0.73,False,De Pijp - Rivierenbuurt,52.34933,4.88766,Entire home/apt,2,1,1,4,$186.00,3,1125,True,0,0,4.96,False,,93.0,558.0,0.07,0.08,0.18,4.99,De Pijp - Rivierenbuurt,0.0,180.12328767123287
1287,24840523,0.43,False,Bos en Lommer,52.38542,4.85731,Entire home/apt,2,1,1,3,$95.00,3,30,True,0,0,5.0,False,,47.5,285.0,0.08,0.12,0.16,4.99,Bos en Lommer,0.0,95.0
1288,24901304,1.0,True,Noord-Oost,52.40677,4.93116,Entire home/apt,6,4,4,7,$195.00,3,9,True,3,2,4.93,False,,32.5,585.0,0.06,0.14,0.21,4.99,Noord-Oost,0.1917808219178082,196.23287671232876
1289,24925828,0.33,False,Oud-Oost,52.3634,4.92829,Entire home/apt,2,1,1,12,$265.00,4,1125,True,14,0,5.0,False,,132.5,1060.0,0.13,0.2,0.29,4.99,Oud-Oost,0.16164383561643836,265.0
1290,24965334,1.0,False,Geuzenveld - Slotermeer,52.38334,4.8258,Entire home/apt,4,2,2,5,$120.00,5,7,True,0,0,4.88,False,,30.0,600.0,0.07,0.12,0.16,4.99,Geuzenveld - Slotermeer,0.0,120.0
1291,24981353,0.93,True,De Pijp - Rivierenbuurt,52.35468,4.89332,Entire home/apt,4,2,2,16,$445.00,7,365,True,1,1,4.63,True,,111.25,3115.0,0.1,0.13,0.29,10.99,De Pijp - Rivierenbuurt,0.27123287671232876,319.1315068493151
1292,24998819,0.89,False,IJburg - Zeeburgereiland,52.35435,4.99438,Private room,2,1,1,1,$80.00,3,4,True,0,2,5.0,True,,40.0,240.0,0.06,0.14,0.15,4.99,IJburg - Zeeburgereiland,0.057534246575342465,80.3972602739726
1293,25004866,1.0,False,Centrum-West,52.37107,4.88307,Entire home/apt,4,1,2,10,$307.00,7,1124,True,1,1,4.86,True,,76.75,2149.0,0.15,0.18,0.2,4.99,Centrum-West,0.0027397260273972603,306.55342465753426
1294,25011380,0.35000000000000003,False,Slotervaart,52.36372,4.83878,Entire home/apt,2,1,1,5,$130.00,3,25,True,0,0,4.82,False,,65.0,390.0,0.06,0.11,0.16,4.99,Slotervaart,0.0,130.0
1295,25021801,0.0,False,IJburg - Zeeburgereiland,52.3542,4.99139,Entire home/apt,4,2,2,11,$229.00,3,21,True,0,0,5.0,False,,57.25,687.0,0.08,0.21,0.22,4.99,IJburg - Zeeburgereiland,0.0027397260273972603,229.0
1296,25023128,0.5800000000000001,False,Oud-Noord,52.39863,4.90493,Entire home/apt,2,1,1,1,$90.00,3,1124,True,0,2,5.0,False,,45.0,270.0,0.06,0.14,0.15,4.99,Oud-Noord,0.0,111.76712328767124
1297,25051800,1.0,False,Bijlmer-Centrum,52.31899,4.95651,Entire home/apt,4,3,5,7,$183.00,5,28,True,11,0,4.71,True,,45.75,915.0,0.07,0.17,0.25,4.99,Bijlmer-Centrum,0.11581920903954802,228.28531073446328
1298,25159692,1.0,False,Oostelijk Havengebied - Indische Buurt,52.3639,4.93921,Entire home/apt,2,1,1,2,$90.00,5,14,True,0,0,5.0,True,,45.0,450.0,0.06,0.09,0.15,4.99,Oostelijk Havengebied - Indische Buurt,0.0,98.76438356164384
1299,25162622,0.6200000000000001,True,Centrum-West,52.37429,4.89219,Private room,2,1,1,6,$126.00,3,1120,True,2,4,4.91,False,,63.0,378.0,0.07,0.11,0.19,4.99,Centrum-West,0.04011461318051576,124.38681948424069
1300,25179644,0.98,True,Centrum-Oost,52.3674,4.90137,Private room,2,1,1,6,$177.00,1,365,True,1,0,4.82,True,,88.5,177.0,0.08,0.27,0.18,4.99,Centrum-Oost,0.6372549019607843,229.98039215686273
1301,25273911,0.88,False,De Pijp - Rivierenbuurt,52.349594,4.890385,Entire home/apt,3,3,4,14,$180.00,30,90,True,0,0,4.89,False,,60.0,5400.0,0.07,0.22,0.19,4.99,De Pijp - Rivierenbuurt,0.0027397260273972603,281.26027397260276
1302,25310162,0.84,False,Centrum-West,52.37191,4.89558,Private room,2,1,1,5,$116.00,1,1125,True,3,4,4.57,True,,58.0,116.0,0.05,0.12,0.21,4.99,Centrum-West,0.11538461538461539,130.0
1303,25310429,1.0,False,Centrum-West,52.37122,4.89597,Private room,2,1,1,9,$129.00,1,1125,True,5,5,4.68,True,,64.5,129.0,0.07,0.19,0.16,4.99,Centrum-West,0.058823529411764705,140.0
1304,25336232,0.30999999999999994,False,Centrum-Oost,52.3643,4.88867,Entire home/apt,2,1,1,12,$231.00,7,1125,True,10,0,5.0,False,,115.5,1617.0,0.09,0.14,0.29,4.99,Centrum-Oost,0.6136986301369863,215.54520547945205
1305,25338761,0.78,False,Centrum-Oost,52.3643,4.88867,Entire home/apt,2,1,1,9,$218.00,7,1125,True,8,1,5.0,False,,109.0,1526.0,0.11,0.19,0.26,4.99,Centrum-Oost,0.03287671232876712,213.88219178082193
1306,25339698,0.5700000000000001,False,Centrum-Oost,52.3643,4.88867,Entire home/apt,2,1,1,11,$242.00,7,1125,True,11,1,5.0,False,,121.0,1694.0,0.09,0.14,0.26,4.99,Centrum-Oost,0.5726027397260274,228.80547945205478
1307,25348531,0.7000000000000001,False,Oud-Oost,52.35965,4.91302,Entire home/apt,4,2,3,10,$200.00,5,14,True,0,1,4.9,False,,50.0,1000.0,0.08,0.2,0.2,4.99,Oud-Oost,0.04657534246575343,227.78082191780823
1308,25391426,0.47,False,Zuid,52.344,4.86365,Entire home/apt,2,1,1,6,$155.00,5,1125,True,6,0,5.0,False,,77.5,775.0,0.06,0.19,0.23,4.99,Zuid,0.6164383561643836,181.66301369863012
1309,25409372,0.67,False,Westerpark,52.38887,4.88591,Entire home/apt,2,1,1,6,$120.00,2,30,True,0,2,4.9,False,,60.0,240.0,0.07,0.14,0.2,4.99,Westerpark,0.0,125.07142857142857
1310,25414220,0.89,False,De Baarsjes - Oud-West,52.3719,4.8728,Entire home/apt,4,3,4,14,$260.00,5,30,True,0,0,4.97,True,,65.0,1300.0,0.08,0.13,0.3,4.99,De Baarsjes - Oud-West,0.0027397260273972603,263.8931506849315
